condition,learner,seed,pehe,cate_rank_corr,value_learned_policy,value_treat_all,value_treat_none,fraction_treated_by_policy,value_oracle_policy,regret_vs_oracle
linear_low_confounding,linear,86,0.09233272906761497,0.9937579813598737,1.0795738714059593,1.055666290677454,-0.0027905089167071396,0.93425,1.0798215230087145,0.0002476516027551945
linear_low_confounding,linear,87,0.13223811580450848,0.9863846725865419,1.0143819525673885,0.9807048055160746,0.046173119111208805,0.91025,1.0153380441043283,0.0009560915369397627
linear_low_confounding,linear,88,0.0606261884286614,0.9969529382470586,1.0183448325013802,0.9973867781885402,-0.018301032809898594,0.93025,1.0267665252922642,0.008421692790884006
linear_low_confounding,linear,89,0.08770387426160269,0.9927694713605919,1.063468471034219,1.0424504150808436,0.0062407361789804,0.93325,1.0636380695666912,0.00016959853247211498
linear_low_confounding,linear,90,0.08333459845796583,0.9927265964829122,1.0095938121976022,0.9762844462823814,-0.022586668977702118,0.91975,1.014309417610858,0.0047156054132557745
linear_low_confounding,linear,91,0.058061971317968634,0.9963619307101206,1.0597512205801423,1.0285357878303936,0.027014420025655784,0.9285,1.0598400449266412,8.882434649892801e-05
linear_low_confounding,linear,92,0.09495523713128463,0.995917697994856,1.0868815482108958,1.0669392876955792,-0.006590046331789402,0.93125,1.086841102855757,-4.0445355138807315e-05
linear_low_confounding,linear,93,0.052174456716923584,0.9971487006342937,1.038158891858332,1.0091677828870926,0.010023375848677072,0.92175,1.0396689396541423,0.001510047795810321
linear_low_confounding,linear,94,0.07141139177430007,0.9963183172698948,1.0117155731088683,0.9973433645150221,-0.02084404436868887,0.919,1.0150214825646842,0.003305909455815881
linear_low_confounding,linear,95,0.12645664031909307,0.9947240901702554,1.0604681608730602,1.0258698048335202,-0.009692213210189492,0.8995,1.0623131138513977,0.001844952978337533
linear_low_confounding,linear,96,0.05622366680817114,0.9968681419292588,0.9977578130685616,0.9774553432560106,-0.013190846831221627,0.931,0.9998037869026373,0.002045973834075676
linear_low_confounding,linear,97,0.07611385963038497,0.9964738858421177,1.0632249005892709,1.0492113192765717,0.006907173266601788,0.9305,1.0682788734390425,0.005053972849771604
linear_low_confounding,linear,98,0.12339827278965362,0.9893983915873993,1.0146803564860025,0.9856392248718132,0.06470368558847737,0.9135,1.016622907346849,0.0019425508608463815
linear_low_confounding,linear,99,0.06435256527075116,0.9974840170302509,0.9840789032871794,0.9566593256028683,-0.0191029977691376,0.906,0.984829621316835,0.0007507180296556504
linear_moderate_confounding,linear,0,0.069209426891051,0.9961485345092833,1.0394855623120285,1.0115856544443946,0.0404332443544708,0.93675,1.050870715450695,0.011385153138666615
linear_moderate_confounding,linear,1,0.061405343910455844,0.9968025741126607,0.9500655164986039,0.9182720469010344,-0.05290512055727059,0.91,0.9496120269877578,-0.00045348951084611677
linear_moderate_confounding,linear,2,0.09902096811366516,0.9922593800162111,1.054523084574807,1.0363590371128222,0.02395603694332666,0.90675,1.0605142548632946,0.005991170288487613
linear_moderate_confounding,linear,3,0.11513618297355009,0.988007442062965,1.082034326265711,1.0346417337107319,0.030849653383119725,0.91475,1.0692249732333512,-0.01280935303235986
linear_moderate_confounding,linear,4,0.09496514453064013,0.9916090169130636,1.0621362636762897,1.0310982235950659,0.010313518905824054,0.9145,1.0612133729052757,-0.0009228907710139289
linear_moderate_confounding,linear,5,0.10124164615442117,0.9945861254116326,1.0575813724338896,1.0310986184380437,0.0003107593894533789,0.92175,1.0617663840544986,0.004185011620609025
linear_moderate_confounding,linear,6,0.11121916375343129,0.9896134533508407,1.0074561893513954,0.9673557452502792,-0.01153569543841089,0.89875,1.0092487840480155,0.0017925946966201867
